id_policy,year,pol_no_claims_discount,pol_duration,pol_pay_freq,pol_payd,pol_usage,drv_sex1,drv_age1,drv_age_lic1,drv_drv2,vh_age,vh_fuel,vh_type,vh_speed,vh_value,vh_weight,population,town_surface_area,claim_amount
PL062505,1,0.332,2,Yearly,No,WorkPrivate,M,28,8,No,5,Diesel,Tourism,200,22067,1291,380,320.9,718.62
PL009250,3,0,12,Monthly,No,WorkPrivate,F,66,47,Yes,8,Gasoline,Tourism,175,23900,1285,1980,102.5,718.65
PL054000,1,0,2,Biannual,No,Retired,M,73,54,Yes,2,Diesel,Tourism,173,21316,1209,1220,130.9,718.68
PL038753,1,0,26,Yearly,No,Retired,M,89,66,No,8,Diesel,Tourism,200,19422,1315,1460,367.3,718.69
PL046390,2,0,2,Yearly,No,WorkPrivate,F,38,20,Yes,11,Diesel,Tourism,158,13390,885,40,219.5,718.96
PL046390,3,0,3,Monthly,No,WorkPrivate,F,39,21,Yes,12,Diesel,Tourism,158,13390,885,40,219.5,718.96
PL007297,1,0.28,1,Yearly,No,WorkPrivate,M,33,15,No,9,Diesel,Tourism,181,21171,1305,2550,125.3,719.18
PL019750,1,0,1,Biannual,Yes,Retired,M,60,42,Yes,2,Gasoline,Tourism,188,29775,1443,130,207.6,719.5
PL036890,1,0,5,Biannual,No,WorkPrivate,M,43,25,Yes,4,Gasoline,Tourism,250,69950,2029,380,62.6,719.66
PL087586,3,0,10,Monthly,No,WorkPrivate,M,53,34,Yes,5,Gasoline,Tourism,202,22578,1284,310,77.6,719.8
PL069699,2,0,3,Monthly,No,WorkPrivate,M,33,14,No,9,Diesel,Tourism,200,22067,1291,1910,108.9,720.11
PL028747,1,0,2,Monthly,No,WorkPrivate,M,44,25,No,11,Diesel,Tourism,198,20002,1320,2550,249.7,720.38
PL059818,3,0,3,Yearly,No,WorkPrivate,M,59,25,Yes,10,Diesel,Tourism,200,22067,1291,530,89.7,720.81
PL032039,1,0,18,Yearly,No,Retired,M,69,47,Yes,7,Diesel,Tourism,180,22057,1245,340,366.3,720.97
PL013059,2,0,24,Yearly,No,WorkPrivate,M,67,46,Yes,2,Diesel,Tourism,168,18310,1538,240,84.4,721.16
PL028379,2,0,12,Monthly,No,WorkPrivate,F,48,29,Yes,3,Diesel,Tourism,182,12820,1036,270,176.8,721.18
PL037675,1,0,5,Yearly,No,Retired,F,76,36,No,12,Gasoline,Tourism,156,4288,0,30,565.4,721.19
PL050093,2,0.07,2,Biannual,No,WorkPrivate,F,29,11,Yes,6,Diesel,Tourism,174,13904,1260,230,458.6,721.21
PL012442,1,0.28,3,Biannual,No,WorkPrivate,M,48,29,Yes,2,Diesel,Tourism,174,13904,1260,480,103.5,721.36
PL090667,2,0,27,Yearly,No,Retired,M,81,59,No,7,Diesel,Tourism,196,24750,1200,260,221.7,721.39
PL084225,3,0,8,Yearly,No,Retired,F,69,43,No,6,Diesel,Tourism,140,1113,393,360,239.4,721.53
PL046188,2,0,3,Yearly,No,WorkPrivate,M,32,13,No,7,Diesel,Tourism,156,20913,1700,110,95.6,721.56
PL094863,3,0,13,Yearly,No,WorkPrivate,F,65,34,No,4,Diesel,Tourism,182,12820,1036,30,84.6,722.12
PL000361,2,0,12,Monthly,No,Retired,F,62,43,Yes,3,Gasoline,Tourism,160,17055,911,40,124.5,722.17
PL017237,2,0,11,Yearly,No,Retired,F,67,37,No,4,Diesel,Tourism,150,14159,1193,220,153.8,722.22
PL039933,1,0,14,Monthly,Yes,Retired,M,73,48,Yes,9,Diesel,Tourism,200,19422,1315,270,200.4,722.28
PL060102,3,0,15,Biannual,No,WorkPrivate,M,44,26,No,3,Diesel,Tourism,185,26094,1460,90,81.8,722.38
PL072797,2,0,8,Yearly,No,Retired,M,65,47,Yes,2,Diesel,Tourism,188,29775,1443,1220,29.1,722.49
PL022953,3,0.196,11,Yearly,No,WorkPrivate,M,51,31,Yes,9,Diesel,Tourism,200,19225,1310,240,53.6,722.72
PL059633,3,0,28,Yearly,Yes,Retired,M,58,39,No,4,Gasoline,Tourism,174,13904,1260,2550,92.5,722.85
PL043725,1,0,15,Yearly,No,Retired,M,65,47,Yes,2,Diesel,Tourism,175,23900,1285,100,93.2,722.88
PL056342,1,0,28,Biannual,No,WorkPrivate,M,55,33,No,2,Gasoline,Tourism,177,21774,1295,690,71,723.04
PL017544,3,0,6,Yearly,No,Retired,M,58,39,No,13,Gasoline,Tourism,197,27313,1437,780,131.3,723.08
PL085773,3,0,18,Biannual,No,Retired,M,84,61,Yes,3,Gasoline,Tourism,170,13473,980,480,103.5,723.11
PL080515,1,0,1,Monthly,No,Professional,M,57,38,No,8,Gasoline,Tourism,227,66150,1484,330,40.8,723.26
PL002527,2,0,28,Biannual,No,Retired,M,67,43,No,7,Diesel,Tourism,214,33926,1376,1300,53,723.57
PL006467,2,0,3,Biannual,No,WorkPrivate,F,32,11,Yes,6,Gasoline,Tourism,165,21535,1424,550,310,723.63
PL044298,3,0,4,Biannual,No,Retired,M,71,45,Yes,14,Diesel,Tourism,168,18310,1538,230,191.1,723.77
PL053798,1,0,20,Biannual,No,WorkPrivate,M,61,40,No,8,Gasoline,Tourism,154,16796,940,250,285.8,724.4
PL034653,2,0,12,Monthly,No,WorkPrivate,F,46,27,Yes,9,Diesel,Tourism,221,29371,1369,230,291,724.49
PL050475,3,0.036,28,Yearly,No,WorkPrivate,M,48,28,Yes,9,Diesel,Tourism,194,22235,1569,1870,52.5,724.49
PL002533,1,0,7,Yearly,No,WorkPrivate,F,37,18,Yes,3,Diesel,Tourism,180,22057,1245,320,67.1,724.81
PL066367,1,0,6,Yearly,No,WorkPrivate,M,62,43,Yes,9,Diesel,Tourism,200,19422,1315,310,283.5,724.91
PL073764,1,0,14,Yearly,No,WorkPrivate,F,65,35,No,8,Gasoline,Tourism,200,19422,1315,60,191.3,725.08
PL076777,3,0,10,Monthly,No,Retired,M,67,47,No,11,Diesel,Tourism,194,22235,1569,680,309.4,725.13
PL043396,1,0,27,Biannual,No,WorkPrivate,M,55,36,Yes,2,Gasoline,Tourism,149,17233,1012,2550,427.1,725.16
PL002643,1,0,14,Monthly,No,WorkPrivate,M,46,27,No,5,Diesel,Tourism,170,31206,1430,240,20.2,725.21
PL019475,1,0.053,10,Yearly,No,WorkPrivate,M,47,25,Yes,5,Diesel,Tourism,187,48174,1680,2550,240.9,725.3
PL030515,3,0,3,Yearly,No,WorkPrivate,F,56,38,Yes,5,Diesel,Tourism,175,23900,1285,600,400.9,725.38
PL084106,1,0,11,Monthly,No,Retired,M,61,33,No,6,Gasoline,Tourism,150,16335,1280,330,141,725.52
PL035881,3,0,8,Monthly,No,WorkPrivate,F,53,25,Yes,7,Diesel,Tourism,196,24750,1200,470,404.2,725.6
PL060281,3,0,13,Biannual,No,Professional,M,46,27,No,7,Diesel,Tourism,162,29617,2200,290,333.5,725.77
PL031867,1,0.196,27,Biannual,No,Professional,F,77,53,No,6,Diesel,Commercial,100,24210,751,320,272.1,725.78
PL022109,1,0,3,Quarterly,No,WorkPrivate,F,73,51,Yes,3,Gasoline,Tourism,140,12071,1117,260,18.5,725.89
PL024047,2,0,9,Biannual,Yes,Retired,M,67,48,No,3,Gasoline,Tourism,140,1113,870,830,212.3,725.96
PL027941,2,0,20,Yearly,No,Retired,M,73,50,Yes,3,Diesel,Tourism,202,22411,1330,1360,56.5,726.55
PL052924,3,0,18,Biannual,No,WorkPrivate,F,41,23,Yes,7,Diesel,Tourism,178,32679,1483,60,149.5,726.76
PL080079,3,0.036,13,Monthly,No,WorkPrivate,F,45,25,No,8,Diesel,Tourism,175,23900,1285,30,231.4,726.77
PL040650,3,0,5,Yearly,No,WorkPrivate,F,53,33,No,8,Gasoline,Tourism,147,21343,1482,120,745.4,726.86
PL057956,2,0,4,Biannual,No,Professional,M,54,36,Yes,4,Gasoline,Tourism,174,13904,1260,530,745.4,726.92
PL047083,3,0,7,Yearly,No,Retired,F,83,43,No,7,Gasoline,Tourism,140,1113,393,290,58.2,726.99
PL035322,1,0,10,Biannual,No,Professional,M,68,50,No,7,Diesel,Commercial,100,24210,751,150,273.9,727.03
PL001785,2,0,19,Monthly,No,Retired,M,57,36,No,2,Diesel,Tourism,200,28833,1501,250,285.8,727.03
PL012359,2,0.332,3,Yearly,No,WorkPrivate,M,29,9,No,7,Diesel,Tourism,200,22067,1291,450,301.6,727.05
PL031219,1,0,1,Quarterly,No,Retired,M,65,46,No,1,Gasoline,Tourism,197,34917,1254,2550,208.2,727.07
PL021672,1,0,1,Monthly,No,WorkPrivate,M,38,20,Yes,8,Gasoline,Tourism,200,22067,1291,70,101.5,727.52
PL002447,1,0,15,Yearly,No,WorkPrivate,F,40,21,No,11,Diesel,Tourism,200,22067,1291,70,140.5,727.52
PL073538,1,0,27,Yearly,No,WorkPrivate,F,56,36,Yes,6,Diesel,Tourism,177,11490,950,410,427.3,727.75
PL074381,3,0,3,Biannual,No,WorkPrivate,F,42,23,No,7,Diesel,Tourism,200,31511,1576,630,25,727.91
PL007323,1,0,7,Monthly,No,Retired,F,55,35,Yes,7,Diesel,Tourism,185,26094,1460,20,144,727.97
PL019601,2,0,3,Yearly,No,WorkPrivate,F,62,37,No,8,Diesel,Tourism,182,12820,1036,270,284.1,728.02
PL074955,3,0,15,Yearly,No,Retired,M,65,40,Yes,3,Diesel,Tourism,150,14159,1193,270,82.2,728.13
PL039118,2,0,6,Yearly,No,WorkPrivate,F,57,38,No,3,Diesel,Tourism,175,23900,1285,90,83.3,728.26
PL015870,1,0,26,Yearly,No,Retired,M,68,45,No,16,Gasoline,Tourism,183,30622,1459,330,95.5,728.34
PL006134,1,0,10,Biannual,No,Professional,M,34,16,Yes,1,Diesel,Tourism,174,13904,1260,280,284.2,728.58
PL014557,2,0.018,15,Yearly,No,Retired,F,78,55,No,2,Gasoline,Tourism,182,12820,1036,700,340.2,728.6
PL065532,2,0,20,Biannual,No,WorkPrivate,M,46,26,Yes,7,Diesel,Tourism,168,18310,1538,80,98.8,728.97
PL084218,2,0,3,Monthly,No,WorkPrivate,M,43,25,Yes,3,Diesel,Tourism,180,22057,1245,350,56.8,729.05
PL080223,2,0,2,Monthly,No,WorkPrivate,F,50,32,No,5,Diesel,Tourism,170,31206,1430,130,307.9,729.05
PL045255,2,0,15,Yearly,No,WorkPrivate,M,66,31,Yes,6,Diesel,Tourism,172,23778,1370,550,745.4,729.25
PL042023,1,0,9,Biannual,No,Professional,M,51,33,No,2,Diesel,Commercial,139,23000,1852,250,285.4,729.3
PL068679,1,0,5,Monthly,No,Professional,F,60,41,No,1,Diesel,Commercial,215,37257,1778,2550,219.2,729.4
PL010148,2,0,3,Yearly,No,WorkPrivate,M,53,28,Yes,8,Diesel,Tourism,174,13904,1260,300,87.6,729.47
PL046998,3,0,12,Monthly,No,WorkPrivate,M,65,45,No,4,Diesel,Tourism,182,12820,1036,410,222.9,729.81
PL068876,2,0,5,Monthly,No,WorkPrivate,M,65,42,No,9,Diesel,Tourism,175,23900,1285,2550,102.4,730.32
PL001162,2,0,28,Biannual,No,Retired,M,75,55,Yes,4,Diesel,Tourism,196,24750,1200,360,340.8,730.61
PL093173,2,0.225,2,Monthly,No,WorkPrivate,M,26,8,No,5,Gasoline,Tourism,177,11490,950,380,62,730.61
PL033162,3,0,10,Yearly,No,Retired,M,75,52,No,13,Diesel,Tourism,200,22067,1291,810,75.2,730.65
PL067523,1,0,25,Monthly,No,Retired,F,59,6,No,1,Gasoline,Tourism,158,13390,885,2240,745.4,731.07
PL022943,2,0,24,Yearly,No,Retired,F,71,49,No,2,Diesel,Tourism,197,27313,1437,380,439.9,731.33
PL068425,1,0,1,Yearly,No,WorkPrivate,M,38,20,Yes,3,Diesel,Tourism,188,29775,1443,270,191,731.95
PL059270,1,0,26,Monthly,No,Professional,M,46,27,No,19,Diesel,Tourism,170,31206,1430,790,117.1,732.3
PL078913,1,0.28,1,Monthly,No,WorkPrivate,M,25,6,No,9,Diesel,Tourism,150,30795,1690,450,301.6,732.4
PL004503,3,0,6,Yearly,No,Retired,M,77,54,Yes,12,Diesel,Tourism,238,29271,1444,240,103.7,732.43
PL078461,3,0,12,Yearly,No,WorkPrivate,F,36,16,No,8,Diesel,Tourism,180,22057,1245,600,179.4,732.46
PL004742,1,0.07,6,Yearly,No,WorkPrivate,F,31,11,No,2,Diesel,Tourism,173,21316,1209,320,159.6,732.64
PL010062,1,0.018,1,Monthly,No,WorkPrivate,F,36,17,Yes,3,Diesel,Tourism,179,29679,1536,110,72.7,733.15
PL095053,1,0,6,Yearly,No,WorkPrivate,M,33,14,Yes,4,Diesel,Tourism,200,22067,1291,130,132.6,733.27
PL037682,3,0,23,Yearly,No,WorkPrivate,F,51,32,Yes,11,Gasoline,Tourism,177,11490,950,300,250.5,734.04
PL068764,3,0,31,Biannual,No,WorkPrivate,M,64,46,Yes,11,Diesel,Tourism,180,22057,1245,2550,136,734.07
PL054921,1,0,8,Biannual,No,Professional,M,54,36,Yes,2,Diesel,Tourism,168,18310,1538,320,87.1,734.24
PL064736,2,0.196,4,Biannual,No,WorkPrivate,M,71,39,Yes,12,Diesel,Tourism,201,101525,1646,2550,332,734.37
PL068095,1,0,27,Yearly,No,Retired,F,59,33,No,4,Diesel,Tourism,200,22067,1291,1760,103.4,734.48
PL042768,1,0.28,6,Biannual,No,WorkPrivate,M,30,10,No,7,Gasoline,Tourism,164,5110,828,100,91.7,734.7
PL067731,2,0.535,5,Yearly,No,WorkPrivate,M,31,11,Yes,8,Diesel,Tourism,174,13904,1260,60,42.3,735.01
PL023805,3,0,26,Biannual,Yes,Retired,M,76,55,No,4,Diesel,Tourism,164,14696,936,390,493.2,735.26
PL040925,3,0,5,Yearly,No,Retired,M,75,45,Yes,5,Diesel,Tourism,170,11405,1197,310,304.5,735.84
PL022356,3,0,4,Yearly,No,Retired,M,75,57,No,7,Diesel,Tourism,200,31069,1473,2550,144,736.23
PL017423,1,0,12,Biannual,No,WorkPrivate,F,47,27,Yes,6,Diesel,Tourism,198,20002,1320,60,254,737.3
PL081433,2,0,7,Monthly,No,WorkPrivate,M,50,30,Yes,3,Diesel,Tourism,175,23900,1285,1370,85.3,737.36
PL080440,2,0,27,Biannual,No,WorkPrivate,M,59,39,No,8,Diesel,Tourism,200,20054,1360,60,127.1,737.41
PL080719,2,0,8,Quarterly,No,WorkPrivate,F,47,27,Yes,7,Gasoline,Tourism,170,13473,980,40,157.5,737.71
PL091346,3,0.428,5,Monthly,No,WorkPrivate,M,31,4,No,9,Gasoline,Tourism,174,13904,1260,550,25,737.93
PL023287,1,0,12,Yearly,No,WorkPrivate,M,59,39,No,7,Diesel,Tourism,183,101525,1860,700,340.2,738.22
PL089763,1,0,18,Biannual,No,Retired,M,78,57,No,12,Diesel,Tourism,221,29371,1369,280,745.4,738.25
PL018028,2,0,8,Monthly,No,WorkPrivate,M,44,24,No,5,Diesel,Tourism,196,24750,1200,680,209.7,738.3
PL092503,2,0,2,Biannual,No,WorkPrivate,F,58,27,No,4,Diesel,Tourism,147,5622,1035,140,24.2,738.39
PL057528,3,0,25,Yearly,No,WorkPrivate,F,64,46,Yes,9,Diesel,Tourism,175,23900,1285,2540,332.6,738.79
PL040219,1,0.166,5,Monthly,No,WorkPrivate,M,26,8,No,11,Diesel,Tourism,217,84560,2505,420,18.5,738.84
PL067474,3,0,30,Biannual,No,Retired,F,77,56,No,11,Gasoline,Tourism,177,11490,950,1290,129.8,738.85
PL078505,3,0,14,Yearly,No,Professional,M,59,41,Yes,5,Diesel,Tourism,208,29125,1602,2040,383.3,739.36
PL032140,3,0,21,Yearly,No,Retired,M,78,53,Yes,7,Gasoline,Tourism,158,13390,885,180,402.4,739.37
PL031996,1,0,5,Quarterly,No,WorkPrivate,M,63,43,Yes,1,Diesel,Tourism,200,21998,1230,310,745.4,739.41
PL017768,3,0,21,Yearly,No,Retired,F,85,64,No,14,Diesel,Tourism,200,25000,1300,30,126.9,739.5
PL094542,1,0,7,Yearly,No,Retired,M,64,43,No,11,Diesel,Tourism,175,23900,1285,70,22.8,739.51
PL056241,1,0,5,Yearly,No,WorkPrivate,M,58,40,Yes,11,Diesel,Tourism,175,23900,1285,2550,154,739.51
PL045415,1,0,3,Monthly,No,WorkPrivate,F,51,32,No,1,Gasoline,Tourism,140,12071,1117,1780,158.4,739.52
PL064881,1,0,14,Yearly,No,WorkPrivate,F,54,36,Yes,9,Diesel,Tourism,146,19590,1845,2550,185.2,739.81
PL052798,3,0,21,Biannual,No,WorkPrivate,M,57,39,No,8,Diesel,Tourism,200,31511,1576,160,158.3,740.52
PL091427,3,0,4,Monthly,No,WorkPrivate,M,49,31,No,13,Diesel,Tourism,122,33518,1739,530,385.6,740.84
PL094264,2,0.225,2,Monthly,No,Retired,M,65,35,Yes,6,Diesel,Tourism,238,29271,1444,30,69.2,741.12
PL019405,1,0.332,1,Monthly,No,WorkPrivate,M,37,18,Yes,7,Diesel,Tourism,200,31511,1576,350,150.9,741.14
PL094723,2,0.381,5,Biannual,No,WorkPrivate,F,23,3,No,7,Gasoline,Tourism,140,1113,393,380,254.3,741.22
PL016757,2,0,31,Biannual,No,Retired,F,71,39,No,3,Gasoline,Tourism,200,19422,1315,760,40.6,741.23
PL061158,3,0,31,Biannual,No,Retired,M,84,58,No,6,Gasoline,Tourism,140,1113,393,880,98.2,741.67
PL003817,2,0,12,Monthly,No,WorkPrivate,F,55,36,Yes,6,Gasoline,Tourism,161,3749,1103,370,268.2,741.71
PL030140,2,0,3,Yearly,No,WorkPrivate,M,53,33,No,10,Diesel,Tourism,177,11490,950,2550,214.4,742.87
PL064976,3,0,3,Monthly,No,WorkPrivate,F,48,28,Yes,14,Diesel,Tourism,200,19422,1315,520,80.2,743.01
PL025801,2,0,2,Monthly,No,WorkPrivate,F,53,35,No,11,Diesel,Tourism,180,22057,1245,420,112.5,743.01
PL015506,2,0,4,Monthly,No,WorkPrivate,M,48,29,Yes,3,Gasoline,Tourism,179,16047,955,210,276.8,743.64
PL023199,1,0,27,Biannual,No,Retired,M,84,46,No,10,Gasoline,Tourism,168,17590,1015,830,51.7,743.97
PL028288,1,0.225,3,Yearly,No,WorkPrivate,F,30,12,Yes,8,Diesel,Tourism,200,22067,1291,200,409,744.15
PL028271,3,0,33,Yearly,No,WorkPrivate,M,80,58,No,10,Gasoline,Tourism,177,11490,950,280,128.7,744.61
PL012585,3,0,9,Yearly,No,WorkPrivate,F,44,26,No,6,Diesel,Tourism,194,27514,1185,180,136.1,745.32
PL003913,2,0,13,Biannual,No,WorkPrivate,F,36,17,Yes,3,Diesel,Tourism,175,23900,1285,1490,150.9,745.7
PL024707,3,0.151,14,Monthly,No,WorkPrivate,M,40,20,No,6,Diesel,Tourism,200,19422,1315,380,154.2,745.97
PL095466,2,0,6,Monthly,No,Professional,F,35,16,Yes,7,Gasoline,Tourism,179,16047,955,1150,376.5,746.03
PL091759,3,0,16,Yearly,No,WorkPrivate,F,61,41,Yes,4,Diesel,Tourism,200,19422,1315,260,95.3,746.41
PL044467,2,0,5,Monthly,No,WorkPrivate,M,41,22,Yes,3,Diesel,Tourism,150,16335,1280,790,539.2,746.5
PL087837,1,0.036,2,Biannual,No,WorkPrivate,F,53,33,Yes,1,Diesel,Tourism,203,78580,1507,550,122.2,746.69
PL013517,2,0,12,Biannual,No,Retired,F,66,48,Yes,2,Diesel,Tourism,173,21316,1209,510,85.6,746.7
PL030311,2,0,19,Biannual,No,WorkPrivate,M,48,22,No,8,Diesel,Tourism,200,31069,1473,560,125.8,747.07
PL068313,1,0,26,Yearly,No,WorkPrivate,F,53,31,No,7,Gasoline,Tourism,158,13390,885,250,133.5,747.32
PL095339,2,0,9,Biannual,No,WorkPrivate,F,36,18,Yes,2,Diesel,Tourism,200,19422,1315,720,738.6,747.62
PL089131,2,0,27,Yearly,No,WorkPrivate,F,57,39,Yes,2,Gasoline,Tourism,158,13390,885,540,61.3,747.67
PL072252,1,0,4,Yearly,No,Professional,F,50,23,No,6,Diesel,Tourism,150,16335,1280,230,195.5,747.84
PL081051,2,0,2,Yearly,No,WorkPrivate,M,52,34,No,20,Diesel,Tourism,158,32528,2538,1890,201.4,748.16
PL039543,2,0,25,Yearly,No,Retired,M,73,55,Yes,4,Diesel,Tourism,174,13904,1260,140,69.2,748.41
PL021926,2,0,17,Biannual,No,WorkPrivate,M,53,33,Yes,12,Diesel,Tourism,200,25000,1300,290,198.5,748.52
PL063004,2,0,25,Monthly,No,Retired,F,74,53,No,3,Gasoline,Tourism,140,1113,393,1020,359.4,748.69
PL023473,3,0.931,4,Monthly,No,WorkPrivate,M,26,3,No,12,Gasoline,Tourism,140,1113,393,990,391.3,749
PL004973,3,0.166,4,Monthly,No,WorkPrivate,M,32,14,Yes,11,Gasoline,Tourism,200,19422,1315,250,48.2,749.12
PL081606,1,0,8,Yearly,No,WorkPrivate,M,63,45,No,12,Gasoline,Tourism,148,12752,1095,220,73.7,749.22
PL094066,3,0,5,Monthly,No,WorkPrivate,F,54,35,No,7,Gasoline,Tourism,140,1113,393,250,90.7,749.23
PL086434,2,0,4,Yearly,No,WorkPrivate,F,35,17,Yes,5,Gasoline,Tourism,140,1113,393,240,23,749.44
PL050076,3,0,7,Yearly,Yes,Retired,M,75,57,Yes,9,Diesel,Tourism,170,31206,1430,380,62.6,749.44
PL009002,1,0,14,Yearly,No,Retired,M,88,61,No,6,Diesel,Tourism,200,19422,1315,1240,130.1,749.91
PL006524,1,0.306,5,Biannual,No,Professional,M,56,37,No,7,Diesel,Commercial,123,23295,787,40,72.9,750
PL010739,3,0,11,Yearly,No,WorkPrivate,M,45,22,No,8,Gasoline,Tourism,140,1113,393,880,98.2,750.16
PL024004,3,0,29,Biannual,No,Retired,M,77,58,No,9,Diesel,Tourism,180,22057,1245,240,23,750.16
PL022919,1,0,3,Yearly,No,WorkPrivate,F,51,30,Yes,5,Gasoline,Tourism,177,11490,950,1160,39.3,750.22
PL009893,1,0,21,Yearly,No,Retired,M,80,52,No,4,Diesel,Tourism,197,27313,1437,660,509.5,750.68
PL016390,2,0.018,10,Yearly,No,Professional,M,69,49,Yes,6,Diesel,Tourism,200,22067,1291,320,387.7,750.91
PL014274,2,0,3,Yearly,No,Professional,M,54,35,Yes,2,Diesel,Tourism,158,32528,2538,40,186.4,751.17
PL058173,1,0,24,Biannual,Yes,WorkPrivate,F,56,18,No,1,Gasoline,Tourism,174,13904,1260,330,314.1,751.49
PL069725,1,0,25,Biannual,No,WorkPrivate,F,59,36,No,1,Gasoline,Tourism,139,11985,1264,270,395.8,751.91
PL081239,3,0,13,Monthly,No,Retired,F,70,42,No,11,Gasoline,Tourism,140,1113,393,440,192,751.94
PL061344,1,0,11,Biannual,No,WorkPrivate,M,82,59,No,12,Gasoline,Tourism,174,11040,1143,60,93,751.96
PL023255,2,0,27,Biannual,No,Retired,M,79,46,No,21,Diesel,Tourism,169,11854,1022,310,137.5,752.04
PL080022,2,0,12,Yearly,Yes,Retired,F,78,60,No,13,Gasoline,Tourism,198,20002,1320,600,54.7,752.25
PL057432,1,0,19,Biannual,No,WorkPrivate,M,73,52,Yes,1,Diesel,Tourism,182,12820,1036,320,48.6,752.82
PL033706,2,0,2,Yearly,No,Retired,M,71,52,No,8,Diesel,Tourism,230,39423,1422,370,358.4,753.03
PL025843,1,0,4,Biannual,No,WorkPrivate,F,45,25,Yes,7,Diesel,Tourism,200,19422,1315,210,138.8,753.14
PL066993,3,0,5,Yearly,No,WorkPrivate,F,54,36,No,15,Diesel,Tourism,186,21852,1379,1210,133.8,753.29
PL009867,3,0,14,Monthly,No,WorkPrivate,M,42,22,No,5,Diesel,Tourism,150,16335,1280,150,467.9,753.43
PL049163,2,0,3,Yearly,No,Professional,M,69,49,Yes,3,Diesel,Tourism,150,16335,1280,10,35.2,753.7
PL088024,3,0,23,Monthly,No,WorkPrivate,M,59,36,Yes,11,Diesel,Tourism,200,38580,1405,60,141.6,753.73
PL005669,3,0,29,Yearly,No,Retired,M,82,61,No,31,Gasoline,Tourism,174,11040,1143,1350,23.7,754.02
PL043294,2,0,29,Yearly,No,WorkPrivate,F,58,39,Yes,2,Diesel,Tourism,175,23900,1285,1000,109.1,754.35
PL068845,3,0,11,Biannual,No,Retired,M,71,48,Yes,13,Diesel,Tourism,194,22235,1569,240,64.1,754.36
PL015674,2,0,27,Biannual,No,Retired,M,82,44,No,9,Gasoline,Tourism,160,15245,1019,220,259.5,754.97
PL036106,2,0,3,Biannual,No,Professional,F,73,53,No,7,Diesel,Tourism,200,22067,1291,140,108.1,755.04
PL055214,1,0,8,Monthly,No,Retired,M,67,42,Yes,6,Diesel,Commercial,150,14159,1193,150,389.6,755.16
PL090132,3,0,7,Biannual,No,Retired,F,69,43,Yes,12,Gasoline,Tourism,151,13594,900,500,139.1,755.35
PL062118,3,0,4,Monthly,No,WorkPrivate,M,58,37,No,18,Gasoline,Tourism,182,12820,1036,650,658.8,755.43
PL070385,2,0,10,Yearly,No,WorkPrivate,F,46,27,Yes,11,Diesel,Tourism,168,18310,1538,70,102.1,755.93
PL029099,1,0,27,Biannual,No,WorkPrivate,F,58,34,No,7,Diesel,Tourism,187,48174,1680,2550,80,755.98
PL092254,1,0,4,Monthly,No,WorkPrivate,M,43,21,No,10,Diesel,Tourism,181,21171,1305,140,92.1,756.04
PL009751,3,0,5,Yearly,No,WorkPrivate,F,58,40,Yes,7,Diesel,Tourism,198,20002,1320,470,294.9,756.07
PL030813,2,0,13,Biannual,No,Professional,F,61,41,No,21,Diesel,Tourism,153,20981,2530,160,81.6,756.35
PL094548,2,0,13,Yearly,No,Professional,M,67,47,Yes,4,Gasoline,Tourism,175,23900,1285,880,40,756.42
PL006837,1,0,17,Biannual,No,Professional,M,50,27,No,1,Gasoline,Tourism,250,33700,1330,420,92.7,756.6
PL017142,2,0,3,Yearly,No,WorkPrivate,M,47,28,No,2,Gasoline,Tourism,140,1113,393,80,163.9,756.64
PL025340,3,0,7,Monthly,No,Professional,M,50,24,No,8,Diesel,Commercial,95,29669,720,670,149.8,756.66
PL018071,1,0,6,Biannual,No,WorkPrivate,F,46,27,No,1,Diesel,Tourism,158,13390,885,750,44.3,757.19
PL054803,1,0,3,Monthly,No,WorkPrivate,M,36,15,No,8,Diesel,Tourism,203,19100,1480,1080,528.4,757.36
PL084828,1,0,25,Biannual,No,WorkPrivate,M,54,32,No,4,Gasoline,Tourism,170,13473,980,20,106.3,757.49
PL079689,1,0,11,Yearly,No,WorkPrivate,M,62,44,No,4,Diesel,Tourism,166,34806,1514,290,24.3,757.58
PL091880,2,0,8,Yearly,No,WorkPrivate,M,52,31,No,8,Diesel,Tourism,200,38580,1405,100,177.7,758.03
PL054055,1,0,2,Biannual,No,Professional,M,40,21,No,2,Diesel,Commercial,155,18671,0,130,144.1,758.04
PL064921,1,0,17,Monthly,Yes,WorkPrivate,F,55,33,Yes,3,Diesel,Tourism,174,13904,1260,290,107.4,758.21
PL051452,1,0,3,Monthly,No,WorkPrivate,F,58,20,Yes,3,Gasoline,Tourism,138,17126,1110,690,71,758.46
PL029430,2,0,12,Biannual,No,WorkPrivate,M,41,23,Yes,2,Diesel,Tourism,174,13904,1260,2550,136,758.68
PL077419,1,0.381,6,Yearly,No,WorkPrivate,F,45,24,No,3,Gasoline,Tourism,170,11405,1197,1530,737,758.72
PL083025,3,0,3,Biannual,No,Retired,M,68,48,No,3,Gasoline,Tourism,197,27313,1437,500,381,758.93
PL011881,3,0,9,Yearly,No,Retired,F,58,38,No,5,Diesel,Tourism,174,13904,1260,60,274.7,758.96
PL087503,2,0,13,Monthly,No,Retired,F,70,49,No,5,Gasoline,Tourism,158,13390,885,270,176.8,758.97
