id_policy,year,pol_no_claims_discount,pol_duration,pol_pay_freq,pol_payd,pol_usage,drv_sex1,drv_age1,drv_age_lic1,drv_drv2,vh_age,vh_fuel,vh_type,vh_speed,vh_value,vh_weight,population,town_surface_area,claim_amount
PL092100,2,0,16,Yearly,No,Retired,F,82,52,No,19,Gasoline,Tourism,140,1113,393,330,314.1,109.94
PL091807,1,0.319,7,Yearly,No,Professional,F,47,28,Yes,6,Gasoline,Tourism,182,12820,1036,710,292.4,101.98
PL059660,1,0,1,Monthly,No,WorkPrivate,F,38,20,Yes,2,Diesel,Tourism,139,11985,1264,910,230.1,56.19
PL037597,3,0,4,Monthly,No,WorkPrivate,M,54,29,No,4,Diesel,Tourism,160,12454,1343,660,74.1,141.78
PL028898,2,0,21,Monthly,No,WorkPrivate,F,64,31,No,6,Diesel,Tourism,179,16047,955,380,154.2,190.11
PL050031,1,0,3,Monthly,No,WorkPrivate,F,43,23,No,4,Diesel,Tourism,168,11876,1225,240,263.5,106.14
PL034530,2,0,4,Biannual,No,WorkPrivate,M,50,28,Yes,8,Diesel,Tourism,181,21171,1305,240,39.6,256.37
PL003091,1,0.28,4,Monthly,No,WorkPrivate,F,30,11,No,4,Diesel,Tourism,149,17233,1012,60,100.7,308.79
PL015225,3,0,5,Quarterly,No,Retired,F,68,44,Yes,16,Gasoline,Tourism,182,12820,1036,10,61.4,215.04
PL049853,3,0,8,Biannual,No,WorkPrivate,F,29,10,Yes,8,Diesel,Tourism,182,12820,1036,90,105.4,262.73
PL003352,3,0.087,25,Monthly,No,Retired,F,81,55,No,10,Gasoline,Tourism,177,11490,950,250,36.2,61.32
PL030683,3,0,14,Monthly,No,WorkPrivate,F,41,21,No,9,Diesel,Tourism,170,16512,1332,40,179,316.45
PL081177,1,0.07,7,Yearly,No,WorkPrivate,F,37,18,No,7,Gasoline,Tourism,179,16047,955,700,151.5,228
PL028403,3,0.28,8,Quarterly,No,WorkPrivate,M,39,20,No,9,Gasoline,Tourism,200,22067,1291,90,34.9,74.61
PL037224,3,0,9,Monthly,Yes,WorkPrivate,F,50,32,No,14,Diesel,Tourism,200,22067,1291,340,366.3,158.76
PL051951,3,0.332,6,Biannual,No,WorkPrivate,F,25,7,No,12,Diesel,Tourism,182,19473,1183,740,107.9,10
PL041294,2,0,6,Monthly,Yes,Retired,M,65,30,Yes,6,Diesel,Tourism,198,20002,1320,470,319.4,23.78
PL052403,3,0,30,Yearly,No,Retired,F,60,41,No,5,Gasoline,Tourism,158,11228,992,240,282.5,217.86
PL081571,2,0,17,Monthly,No,Retired,F,68,46,No,3,Diesel,Tourism,188,29775,1443,50,78.7,107.39
PL080360,1,0.036,5,Monthly,No,WorkPrivate,F,51,31,Yes,8,Diesel,Tourism,181,21171,1305,660,138,89.75
PL027600,3,0,20,Yearly,No,Retired,M,68,49,Yes,4,Diesel,Tourism,200,19422,1315,510,70.3,250.08
PL065568,1,0.119,6,Biannual,No,Retired,F,79,45,No,15,Diesel,Tourism,173,13952,1112,20,159.1,213.72
PL044573,2,0,21,Monthly,No,WorkPrivate,M,65,43,No,11,Gasoline,Tourism,140,1113,393,520,488,115.21
PL005462,2,0,17,Monthly,No,Professional,F,47,28,Yes,11,Gasoline,Tourism,200,19422,1315,200,348.8,124.36
PL063951,3,0,28,Biannual,No,WorkPrivate,F,65,43,No,3,Gasoline,Tourism,140,1113,870,480,66.6,111.57
PL064690,1,0.196,3,Monthly,No,WorkPrivate,M,63,44,No,8,Diesel,Tourism,147,21343,1482,480,263.1,97.12
PL031794,3,0,24,Yearly,No,WorkPrivate,F,82,54,No,6,Gasoline,Tourism,160,17055,911,330,188.3,195.03
PL033579,1,0.504,20,Biannual,No,Retired,F,78,39,No,2,Diesel,Tourism,173,21316,1209,350,58.4,298.35
PL059299,2,0.119,3,Biannual,No,WorkPrivate,M,35,13,Yes,7,Diesel,Tourism,200,22067,1291,330,314.1,99.64
PL017722,3,0.28,5,Yearly,No,WorkPrivate,F,26,8,No,5,Diesel,Tourism,149,17233,1012,140,105,79.32
PL052197,2,0.087,14,Yearly,No,WorkPrivate,F,43,25,No,2,Diesel,Tourism,226,30864,1452,70,39.6,192.79
PL025963,1,0,1,Yearly,No,Professional,F,51,32,No,13,Gasoline,Tourism,182,12820,1036,250,366.1,156.89
PL050901,1,0.018,1,Monthly,No,WorkPrivate,M,31,13,No,3,Diesel,Tourism,188,29775,1443,800,58,130.11
PL094076,3,0,4,Biannual,No,WorkPrivate,M,54,35,No,8,Diesel,Tourism,167,29286,1738,2240,19.4,302.79
PL087658,2,0,3,Yearly,No,WorkPrivate,M,55,37,Yes,5,Diesel,Commercial,150,14159,1193,110,329,254.62
PL046952,2,0,31,Yearly,No,WorkPrivate,F,76,46,Yes,11,Gasoline,Tourism,140,1113,393,300,337.7,136.76
PL095376,3,0,9,Yearly,No,Retired,M,76,55,No,7,Gasoline,Tourism,200,22067,1291,420,184,117.84
PL076362,1,0.225,6,Biannual,No,WorkPrivate,F,41,12,Yes,3,Diesel,Tourism,181,21171,1305,270,94.6,100.36
PL035276,3,0.584,5,Monthly,No,WorkPrivate,F,23,5,No,13,Diesel,Tourism,177,11490,950,960,101.2,303.68
PL052976,1,0,24,Biannual,No,Retired,F,55,36,No,2,Gasoline,Tourism,140,1113,870,540,335.5,152.49
PL067015,3,0,27,Yearly,No,WorkPrivate,F,61,41,No,5,Diesel,Tourism,186,32452,1436,2550,308.4,17.13
PL004048,1,0,15,Yearly,No,WorkPrivate,M,38,20,No,1,Diesel,Tourism,150,14159,1193,50,53.1,197.1
PL032987,1,0,6,Quarterly,No,Retired,M,74,55,Yes,26,Gasoline,Tourism,149,17233,1012,420,52,255.6
PL043087,3,0,28,Biannual,No,WorkPrivate,F,55,35,Yes,5,Diesel,Tourism,170,11355,1080,220,44.7,120.53
PL029197,3,0,21,Monthly,No,WorkPrivate,F,55,37,No,5,Diesel,Tourism,139,11985,1264,390,156.8,27.51
PL059845,1,0.053,1,Quarterly,No,AllTrips,M,47,29,Yes,11,Diesel,Tourism,209,38488,1645,40,70.3,75.38
PL010163,3,0.036,20,Monthly,No,WorkPrivate,M,44,24,Yes,8,Diesel,Tourism,175,23900,1285,1010,27.1,128.27
PL086480,2,0,4,Monthly,No,Retired,F,58,36,No,5,Diesel,Commercial,150,14159,1193,40,32.6,321.04
PL049184,3,0.344,6,Yearly,No,WorkPrivate,M,47,29,Yes,5,Diesel,Tourism,182,12820,1036,520,488,102.37
PL051794,2,0,6,Biannual,No,Retired,M,66,38,No,10,Gasoline,Tourism,198,20002,1320,270,278.3,0.12
PL036133,2,0,9,Biannual,No,Retired,M,66,44,No,5,Diesel,Commercial,123,23295,787,980,43.9,104.96
PL092186,3,0,18,Yearly,No,Retired,F,69,43,No,3,Diesel,Tourism,177,11490,950,580,83.9,141.24
PL004718,1,0,14,Monthly,No,Professional,F,64,46,No,3,Diesel,Tourism,175,23900,1285,300,38.3,78.37
PL065881,2,0.07,7,Monthly,No,WorkPrivate,F,37,14,No,7,Gasoline,Tourism,161,3749,1103,560,44.2,129.17
PL062854,3,0,8,Biannual,No,WorkPrivate,M,52,30,Yes,12,Gasoline,Tourism,183,30622,1459,440,26,185.44
PL070513,3,0,11,Biannual,No,WorkPrivate,M,39,21,Yes,12,Diesel,Tourism,181,21171,1305,110,67.6,90.9
PL089092,2,0.07,4,Yearly,No,WorkPrivate,M,39,15,Yes,12,Diesel,Commercial,105,23520,0,1290,49.8,176.75
PL010849,2,0,17,Biannual,No,WorkPrivate,M,40,22,No,4,Diesel,Tourism,200,19422,1315,2550,288.1,107.39
PL094041,1,0.166,7,Monthly,No,WorkPrivate,F,33,14,No,1,Diesel,Tourism,139,11985,1264,40,113,175.33
PL043006,1,0.535,2,Monthly,No,WorkPrivate,M,24,1,No,7,Gasoline,Tourism,164,14696,936,220,153.7,106.14
PL038096,2,0.225,11,Biannual,No,WorkPrivate,M,29,10,No,2,Diesel,Tourism,173,21316,1209,330,314.1,107.39
PL066051,3,0,14,Biannual,No,WorkPrivate,M,40,21,Yes,4,Diesel,Tourism,250,51100,1500,740,243.9,89.66
PL081775,2,0.332,5,Yearly,No,WorkPrivate,F,31,12,No,5,Gasoline,Tourism,160,17055,911,280,128.7,46.19
PL047608,1,0.135,6,Monthly,No,WorkPrivate,M,47,28,Yes,9,Diesel,Tourism,185,26094,1460,220,294.9,106.14
PL076433,1,0.332,9,Monthly,No,WorkPrivate,M,34,15,Yes,10,Diesel,Tourism,175,23900,1285,150,129.4,106.14
PL020025,2,0.135,28,Biannual,No,Retired,F,69,41,Yes,8,Gasoline,Tourism,138,8644,1086,100,130.2,252.91
PL022204,1,0.087,3,Yearly,No,Retired,F,61,43,No,6,Gasoline,Tourism,174,13904,1260,80,196,14.5
PL005111,3,0,34,Monthly,No,WorkPrivate,F,62,43,Yes,4,Diesel,Tourism,200,28833,1501,300,250.5,283.7
PL012035,3,0.036,28,Biannual,No,Retired,M,80,59,No,9,Diesel,Tourism,200,22067,1291,1870,52.5,321.88
PL043486,2,0,24,Biannual,No,Retired,M,70,45,No,10,Diesel,Tourism,180,22057,1245,150,129.4,286.33
PL094324,2,0,19,Yearly,No,WorkPrivate,M,55,34,No,9,Gasoline,Tourism,177,11490,950,280,284.2,21.53
PL082073,3,0,27,Yearly,No,WorkPrivate,F,48,29,No,12,Gasoline,Tourism,182,12820,1036,280,223.1,264.76
PL072518,2,0,2,Yearly,No,Retired,F,57,33,No,7,Gasoline,Tourism,200,22067,1291,310,40.9,113.2
PL054354,1,0,1,Monthly,No,WorkPrivate,M,43,25,No,6,Diesel,Tourism,170,11405,1197,20,38.3,143.48
PL059047,2,0,3,Biannual,No,WorkPrivate,M,64,36,Yes,6,Diesel,Tourism,158,13390,885,600,54.7,141.5
PL084402,2,0,28,Biannual,No,Retired,F,74,36,No,17,Diesel,Tourism,155,1219,1050,70,251.8,91.74
PL060261,3,0,32,Monthly,No,WorkPrivate,F,85,51,No,11,Gasoline,Tourism,177,11490,950,760,67,155.48
PL070795,2,0,3,Yearly,No,WorkPrivate,F,36,16,Yes,7,Diesel,Tourism,175,23900,1285,1390,115.6,28.5
PL008786,1,0,12,Biannual,No,WorkPrivate,F,39,9,No,2,Diesel,Tourism,200,19422,1315,30,74.1,168.65
PL094608,1,0,2,Yearly,No,Professional,M,54,33,No,5,Diesel,Tourism,183,27955,1280,290,88.1,60.29
PL076164,3,0,11,Yearly,No,WorkPrivate,F,45,27,Yes,5,Diesel,Tourism,200,28833,1501,720,161.1,56.19
PL019992,2,0,3,Yearly,No,WorkPrivate,F,65,37,No,5,Gasoline,Tourism,182,12820,1036,70,30.5,266.9
PL067458,1,0.07,24,Biannual,No,WorkPrivate,F,53,30,No,8,Gasoline,Tourism,138,17126,1110,2180,314.2,127.08
PL086830,1,0,26,Biannual,No,Retired,F,70,33,Yes,4,Diesel,Tourism,182,12820,1036,140,307,332.61
PL023059,3,0,11,Biannual,No,WorkPrivate,F,34,11,Yes,5,Gasoline,Tourism,191,28482,1419,640,94.6,93.24
PL052265,2,0,12,Biannual,No,Retired,F,79,40,No,14,Gasoline,Tourism,140,1113,393,2550,130.7,118.76
PL032189,1,0,15,Biannual,No,Retired,F,80,46,No,8,Diesel,Tourism,196,24750,1200,50,353.2,25.44
PL019976,1,0,7,Yearly,No,WorkPrivate,F,62,38,Yes,12,Diesel,Tourism,177,11490,950,160,75.9,74.65
PL064602,1,0,1,Yearly,No,WorkPrivate,F,48,28,Yes,1,Diesel,Tourism,164,5110,828,400,320,323.14
PL017661,3,0,7,Monthly,No,WorkPrivate,M,39,21,Yes,7,Diesel,Tourism,164,5110,828,1190,165.5,311.89
PL039094,1,0,23,Monthly,No,WorkPrivate,M,39,19,No,1,Gasoline,Tourism,147,5622,1035,2040,383.3,253.56
PL033363,2,0,18,Yearly,No,Retired,F,76,50,No,2,Diesel,Tourism,170,11405,1197,380,455.5,291.76
PL030665,1,0,18,Yearly,No,WorkPrivate,M,69,46,Yes,19,Gasoline,Tourism,159,9818,809,120,49.9,76.22
PL004730,1,0,6,Biannual,No,WorkPrivate,M,65,43,Yes,1,Diesel,Tourism,138,17126,1110,690,71,326.22
PL064892,2,0,12,Monthly,No,WorkPrivate,M,43,25,Yes,5,Diesel,Tourism,170,31206,1430,490,59.1,275.09
PL052464,3,0,22,Biannual,No,WorkPrivate,M,63,40,No,3,Diesel,Tourism,176,15954,1245,690,71,246.87
PL016328,3,0,9,Yearly,No,WorkPrivate,F,38,19,Yes,4,Diesel,Tourism,158,13390,885,410,227.3,102.37
PL027910,1,0,16,Biannual,No,WorkPrivate,M,54,35,No,2,Diesel,Tourism,175,23900,1285,780,131.3,183.37
PL062607,1,0.119,3,Yearly,No,WorkPrivate,F,30,11,Yes,1,Gasoline,Tourism,140,1113,393,550,45.9,105.05
PL049434,1,0.07,7,Monthly,No,WorkPrivate,F,32,13,No,5,Diesel,Tourism,250,25250,1450,450,678.7,85
PL080209,2,0,21,Monthly,No,WorkPrivate,F,60,37,No,2,Gasoline,Tourism,161,3749,1103,330,49.7,176.41
PL065014,1,0,28,Yearly,No,WorkPrivate,F,64,44,No,7,Diesel,Tourism,185,26094,1460,100,164.5,313.99
PL070329,3,0.166,18,Biannual,No,WorkPrivate,M,39,20,No,3,Diesel,Tourism,148,16702,1350,30,306.5,286.73
PL047467,1,0,2,Yearly,No,Professional,M,40,15,No,7,Diesel,Commercial,151,18633,800,530,385.6,236
PL093144,2,0,27,Biannual,No,Retired,M,66,47,No,2,Diesel,Tourism,139,11985,1264,340,113.8,298.28
PL052362,1,0,2,Monthly,No,WorkPrivate,M,40,21,Yes,7,Diesel,Tourism,200,31511,1576,390,212.2,93.29
PL006807,3,0,14,Biannual,No,Retired,M,72,40,No,6,Diesel,Tourism,175,23900,1285,910,22.4,156.06
PL089532,3,0,20,Biannual,No,WorkPrivate,F,68,44,No,5,Gasoline,Tourism,174,13904,1260,270,39.6,263.83
PL018318,2,0,6,Biannual,No,WorkPrivate,F,50,32,Yes,12,Gasoline,Tourism,175,23900,1285,180,124.3,148.19
PL085381,3,0,14,Monthly,No,WorkPrivate,M,42,16,No,4,Diesel,Tourism,203,20912,1220,30,83.2,226.29
PL058685,2,0.135,3,Biannual,No,Professional,M,50,30,Yes,8,Diesel,Tourism,175,23900,1285,790,163,131.16
PL025043,3,0,10,Monthly,No,WorkPrivate,F,37,19,No,4,Gasoline,Tourism,179,16047,955,190,229.9,83.49
PL037810,3,0,13,Biannual,No,Professional,F,60,41,Yes,10,Diesel,Tourism,176,23319,1008,640,58.7,106.75
PL005428,2,0,2,Monthly,No,WorkPrivate,F,38,20,No,4,Diesel,Tourism,182,12820,1036,370,75.4,146.3
PL054758,2,0,27,Biannual,No,Retired,F,58,37,Yes,8,Gasoline,Tourism,182,12820,1036,370,362.1,62.21
PL087608,3,0,26,Biannual,No,WorkPrivate,M,56,37,No,4,Diesel,Tourism,168,11876,1225,400,198.1,65.34
PL052287,1,0,7,Yearly,No,WorkPrivate,F,50,30,No,7,Diesel,Tourism,200,19422,1315,60,125.6,298.75
PL070214,1,0,3,Monthly,No,WorkPrivate,F,49,22,No,4,Diesel,Tourism,167,29286,1738,1910,108.9,130.11
PL076585,3,0.036,7,Biannual,No,Professional,M,67,48,No,8,Gasoline,Tourism,183,28916,1365,680,18.5,136.67
PL023375,3,0,8,Yearly,No,Retired,F,68,45,No,6,Gasoline,Tourism,158,13390,885,330,314.1,95.68
PL007453,1,0.07,21,Biannual,No,Retired,F,89,60,No,18,Diesel,Tourism,182,12820,1036,480,108.5,325.65
PL045047,2,0,10,Monthly,No,Professional,M,61,36,No,3,Diesel,Tourism,155,18671,0,380,147.4,316.4
PL086331,1,0,12,Yearly,No,WorkPrivate,M,62,43,Yes,6,Diesel,Tourism,196,24750,1200,220,98.7,279.8
PL039499,1,0,5,Biannual,No,Retired,M,71,53,No,11,Gasoline,Tourism,170,31206,1430,70,229.2,226.01
PL022606,3,0,7,Monthly,No,WorkPrivate,M,35,17,No,3,Diesel,Tourism,198,20002,1320,20,85.2,74.82
PL068065,3,0,8,Yearly,No,WorkPrivate,M,54,34,No,5,Gasoline,Tourism,160,2088,0,290,88.1,321.42
PL089464,1,0,14,Biannual,No,WorkPrivate,F,40,21,Yes,2,Diesel,Tourism,175,23900,1285,380,62.6,260.26
PL078795,1,0,6,Biannual,No,Retired,M,69,34,No,11,Gasoline,Tourism,180,22057,1245,330,85.9,299.19
PL059026,1,0,9,Monthly,No,WorkPrivate,M,56,37,Yes,3,Diesel,Tourism,141,14996,1050,60,215.8,106.14
PL044416,1,0.166,9,Monthly,No,WorkPrivate,F,30,12,Yes,3,Diesel,Tourism,172,23778,1370,20,55.9,106.14
PL035342,1,0,12,Yearly,No,Retired,M,68,46,Yes,9,Gasoline,Tourism,182,12820,1036,410,129.1,318.81
PL007027,1,0,16,Yearly,No,WorkPrivate,M,48,29,Yes,6,Diesel,Tourism,200,22067,1291,150,134,0.43
PL094933,2,0.103,2,Monthly,No,WorkPrivate,F,40,22,Yes,2,Hybrid,Tourism,190,23619,1168,40,57.1,131.16
PL087554,2,0.07,3,Monthly,No,WorkPrivate,M,37,19,No,8,Diesel,Tourism,180,22057,1245,690,71,114.81
PL019978,2,0,4,Yearly,No,Professional,F,50,26,Yes,2,Gasoline,Tourism,164,5110,828,1890,630.8,259.14
PL006329,2,0,9,Monthly,No,WorkPrivate,F,51,30,No,2,Diesel,Tourism,182,12820,1036,350,18.5,108.26
PL080789,1,0,12,Biannual,No,WorkPrivate,F,53,34,Yes,12,Diesel,Tourism,194,24214,1198,2550,150.8,56.19
PL010520,2,0,10,Yearly,No,Retired,F,78,45,No,9,Gasoline,Tourism,182,12820,1036,1250,201.7,246.12
PL027523,1,0.018,6,Yearly,No,WorkPrivate,F,33,13,No,10,Gasoline,Tourism,179,16047,955,240,43.4,96.42
PL035360,3,0,24,Biannual,No,WorkPrivate,M,40,18,No,3,Diesel,Tourism,182,12820,1036,130,300.6,65.52
PL013476,2,0,7,Monthly,No,WorkPrivate,F,33,15,Yes,9,Gasoline,Tourism,145,10896,660,90,42.5,13.11
PL093896,3,0.07,3,Monthly,No,Professional,M,30,12,Yes,10,Diesel,Commercial,123,23295,787,400,81.9,114.81
PL026420,3,0.07,12,Monthly,No,WorkPrivate,F,39,17,Yes,12,Diesel,Tourism,150,14159,1193,110,172.6,326.84
PL021785,2,0,14,Yearly,No,Retired,F,69,45,No,2,Gasoline,Tourism,140,1113,393,1810,374.8,241.61
PL079797,2,0,2,Monthly,No,WorkPrivate,F,47,27,No,4,Gasoline,Tourism,161,3749,1103,270,354.2,56.29
PL031790,2,0,30,Biannual,No,Retired,M,59,37,Yes,12,Diesel,Tourism,185,26094,1460,130,130.6,113.2
PL074430,3,0,25,Yearly,No,Professional,F,54,35,No,3,Diesel,Tourism,149,17233,1012,410,62.7,334.56
PL090927,2,0,16,Biannual,No,WorkPrivate,M,35,17,Yes,2,Diesel,Tourism,228,31582,1304,150,111.6,144.47
PL014509,1,0,31,Yearly,No,Retired,F,73,54,Yes,6,Gasoline,Tourism,139,11985,1264,130,51.9,107.16
PL085960,2,0,3,Biannual,No,Retired,M,77,55,No,7,Gasoline,Tourism,200,22067,1291,640,54.8,19.46
PL049296,1,0,30,Biannual,No,WorkPrivate,M,64,44,No,13,Gasoline,Commercial,148,16702,1350,310,112.9,143.08
PL056562,2,0,23,Biannual,No,Retired,F,66,33,Yes,7,Diesel,Tourism,200,19422,1315,280,368.2,72.69
PL075200,1,0,11,Monthly,No,WorkPrivate,F,39,20,No,11,Gasoline,Tourism,145,10896,660,820,48.7,106.14
PL010449,2,0,15,Biannual,No,WorkPrivate,M,41,20,No,8,Diesel,Tourism,150,30795,1690,40,148.2,253.67
PL064982,2,0,24,Monthly,No,WorkPrivate,M,57,38,Yes,4,Diesel,Tourism,173,21316,1209,270,94.6,238.84
PL064619,3,0,17,Yearly,No,WorkPrivate,M,54,33,Yes,3,Diesel,Tourism,251,33147,1563,240,47.6,88.99
PL018654,2,0,7,Biannual,No,Retired,M,83,61,No,7,Diesel,Tourism,200,31511,1576,70,75.4,23.92
PL049214,3,0,5,Biannual,No,WorkPrivate,F,44,26,No,9,Diesel,Tourism,139,11985,1264,320,52.9,31.57
PL076095,3,0.166,8,Monthly,No,Professional,M,50,31,No,8,Diesel,Tourism,123,23295,787,2550,185.2,107.31
PL033938,3,0,15,Yearly,No,WorkPrivate,M,54,34,No,3,Diesel,Tourism,184,35168,1388,1760,184.7,102.37
PL081431,3,0.28,5,Monthly,No,WorkPrivate,M,47,13,No,11,Gasoline,Tourism,168,18310,1538,280,284.2,333.85
PL047412,2,0,4,Monthly,No,WorkPrivate,F,47,27,No,9,Diesel,Tourism,182,12820,1036,460,167.8,142.54
PL064757,3,0,22,Yearly,No,WorkPrivate,F,60,42,Yes,4,Diesel,Tourism,174,13904,1260,60,101,300.13
PL044890,1,0,13,Biannual,No,WorkPrivate,F,51,29,Yes,14,Gasoline,Tourism,168,11486,1110,220,41.1,180.2
PL049369,2,0,6,Monthly,No,WorkPrivate,M,52,33,No,26,Diesel,Tourism,183,30622,1459,320,307.8,108.26
PL083887,1,0,26,Yearly,No,Retired,F,67,40,No,3,Gasoline,Tourism,174,13904,1260,680,209.7,283.26
PL034418,1,0,18,Yearly,No,WorkPrivate,M,60,40,No,4,Diesel,Tourism,200,19422,1315,90,88.9,330.67
PL011716,2,0,3,Monthly,No,WorkPrivate,F,52,34,No,22,Gasoline,Tourism,149,17233,1012,410,338.2,117.39
PL005117,1,0.087,13,Biannual,No,WorkPrivate,F,50,31,No,7,Diesel,Tourism,181,21171,1305,280,364.7,20
PL087198,3,0,4,Yearly,No,WorkPrivate,F,61,33,Yes,8,Diesel,Tourism,177,14048,1100,10,109.3,102.37
PL037409,3,0,26,Yearly,No,Professional,M,61,42,Yes,13,Gasoline,Tourism,150,14159,1193,280,35.1,262.48
PL091376,2,0,26,Biannual,No,Retired,M,72,45,No,7,Diesel,Tourism,182,12820,1036,310,112.9,208.99
PL059925,1,0,2,Yearly,No,Retired,M,71,51,Yes,4,Gasoline,Tourism,170,11405,1197,310,75,83.06
PL022414,1,0,34,Yearly,No,Retired,F,84,44,No,14,Gasoline,Tourism,155,9554,560,410,338.2,170.82
PL059210,1,0,6,Monthly,No,Professional,M,49,30,No,6,Diesel,Tourism,150,16335,1280,170,376.7,106.04
PL067729,3,0,3,Biannual,No,WorkPrivate,F,71,50,No,8,Diesel,Tourism,168,11486,1110,240,57.2,102.81
PL052119,1,0,13,Yearly,No,Professional,M,46,27,No,6,Diesel,Tourism,221,29371,1369,240,69.7,110.98
PL086199,2,0,20,Yearly,No,Professional,F,41,21,No,3,Diesel,Tourism,175,23900,1285,390,375.2,104.13
PL023309,1,0,4,Biannual,No,WorkPrivate,F,41,22,No,11,Gasoline,Tourism,179,16047,955,240,29.7,196.61
PL027555,2,0,18,Yearly,No,WorkPrivate,M,61,35,Yes,3,Diesel,Tourism,228,35743,2046,780,745.4,275.48
PL011262,3,0.07,6,Yearly,No,WorkPrivate,F,38,20,No,11,Gasoline,Tourism,169,19644,940,460,158.9,74.14
PL004262,1,0,7,Yearly,No,WorkPrivate,F,50,30,Yes,1,Diesel,Tourism,147,5622,1035,50,206.2,146.87
PL017239,1,0,5,Yearly,No,WorkPrivate,M,51,32,Yes,2,Diesel,Tourism,174,13904,1260,30,136.3,74.76
PL065726,3,0,20,Yearly,Yes,Retired,F,69,48,No,13,Gasoline,Tourism,140,12071,1117,280,154.5,176.67
PL049444,1,0,22,Biannual,No,WorkPrivate,M,49,30,Yes,7,Gasoline,Tourism,177,11490,950,110,212.2,252.63
PL058898,2,0,6,Biannual,No,WorkPrivate,M,39,18,No,12,Diesel,Tourism,177,11490,950,200,109.5,204.95
PL046896,3,0,28,Biannual,No,WorkPrivate,M,65,47,Yes,12,Diesel,Commercial,148,16702,1350,910,193.3,225.79
PL007891,2,0,3,Biannual,No,Professional,M,41,23,Yes,3,Diesel,Tourism,226,65767,1389,90,262.3,96.88
PL069481,1,0,11,Yearly,No,WorkPrivate,F,54,36,Yes,8,Diesel,Tourism,150,14159,1193,470,193.7,97.21
PL093516,1,0,5,Biannual,No,WorkPrivate,F,36,18,No,13,Diesel,Tourism,158,32528,2538,120,574.8,206.31
PL039069,1,0,22,Biannual,No,WorkPrivate,M,40,22,Yes,1,Gasoline,Tourism,140,12071,1117,640,435,79.15
PL095563,2,0,23,Biannual,No,WorkPrivate,M,52,28,No,3,Gasoline,Tourism,197,27313,1437,470,110.5,96.55
PL007325,1,0.225,8,Yearly,No,WorkPrivate,M,40,21,Yes,1,Diesel,Tourism,171,22395,1360,160,96.6,106.14
PL084192,2,0.119,11,Biannual,No,WorkPrivate,F,35,14,Yes,8,Gasoline,Tourism,182,12820,1036,330,40.8,27.5
PL084677,1,0,18,Monthly,No,Retired,F,71,48,No,4,Diesel,Tourism,200,22067,1291,190,74.7,89.7
PL066883,2,0,4,Yearly,No,WorkPrivate,F,36,18,No,9,Diesel,Tourism,250,42402,1565,120,304.3,225.85
PL029628,2,0.018,6,Monthly,No,WorkPrivate,F,27,9,No,2,Gasoline,Tourism,187,20666,1016,330,40.8,113.2
PL017872,3,0,26,Yearly,No,Retired,F,87,47,No,19,Gasoline,Tourism,159,9818,809,450,191.7,273.77
PL083582,1,0,20,Yearly,No,Retired,M,55,37,Yes,1,Gasoline,Tourism,160,2088,0,240,33.7,145.08
PL094468,1,0,9,Yearly,No,WorkPrivate,M,31,13,No,2,Diesel,Tourism,182,12820,1036,340,48.5,253.7
PL055881,1,0,25,Monthly,Yes,WorkPrivate,M,53,30,No,9,Diesel,Tourism,168,18310,1538,2550,84.4,211.56
PL053705,3,0,5,Biannual,No,Retired,M,57,30,No,8,Gasoline,Tourism,200,19422,1315,2550,308.4,104.92
PL029148,1,0,20,Monthly,No,WorkPrivate,M,39,14,No,10,Gasoline,Tourism,186,31915,1487,540,82.1,321.26
PL075930,2,0,5,Yearly,Yes,Retired,M,79,51,No,3,Diesel,Tourism,175,23900,1285,790,163,92.27
PL058008,1,0,6,Biannual,No,WorkPrivate,M,49,27,Yes,3,Diesel,Commercial,140,11939,1180,200,208.8,292.71
PL012390,1,0,2,Monthly,No,WorkPrivate,F,51,32,No,3,Diesel,Tourism,158,13390,885,80,23.3,56.19
PL042822,3,0.483,24,Monthly,No,Professional,F,53,34,No,6,Diesel,Commercial,182,12820,1036,350,263.9,186.41
PL028286,1,0.28,14,Yearly,No,Retired,M,77,53,No,6,Diesel,Tourism,200,22067,1291,250,351,99.17
PL007151,2,0.036,3,Monthly,No,WorkPrivate,F,38,18,Yes,7,Diesel,Tourism,203,20912,1220,60,146.5,108.94
PL078310,3,0,10,Monthly,No,WorkPrivate,M,44,21,Yes,4,Diesel,Tourism,200,28833,1501,130,53.4,97.7
PL025101,1,0,8,Yearly,No,Retired,F,76,54,Yes,12,Gasoline,Tourism,177,11490,950,510,42.1,115.29
PL000495,2,0,27,Monthly,No,Retired,M,66,46,Yes,6,Diesel,Tourism,200,19422,1315,70,175.8,187.77
PL039508,1,0,14,Quarterly,No,WorkPrivate,M,49,31,Yes,5,Diesel,Tourism,190,28488,2001,270,281,267.71
PL064511,3,0,4,Yearly,No,WorkPrivate,M,37,18,No,11,Diesel,Tourism,182,12820,1036,390,431.9,102.37
PL089271,1,0,8,Quarterly,No,Professional,M,64,45,No,8,Diesel,Commercial,182,12820,1036,450,108.5,265.7
PL043282,2,0.087,6,Biannual,No,WorkPrivate,F,35,16,Yes,3,Diesel,Tourism,150,14159,1193,370,201.1,86.92
PL039584,3,0,9,Monthly,No,WorkPrivate,M,56,33,Yes,4,Gasoline,Tourism,140,1113,393,90,86.5,173.99
